identifier1,identifier2,lemma,grouping_x,grouping_y,context_x,context_y,judgment
fic_1823_7242.txt-2159-25,nf_1960_774194.txt-1531-1,multitude_nn,1,2,"But the trial had its issue; and the sun broke out upon him; and from the east, there came out a great multitude to meet him.","The multitude of small dance halls "" around the corner "" have given way to huge dancing palaces drawing patrons from everywhere in the city.",2.0
fic_1823_7242.txt-2159-25,nf_1970_774162.txt-2420-18,multitude_nn,1,2,"But the trial had its issue; and the sun broke out upon him; and from the east, there came out a great multitude to meet him.",|p67farm size and farm tenureAny rural landscape is the product of a host of independent decisionsmade by the multitudes of individuals (including groups behaving as though they were individuals) who control and have controlled the individual pieces of land.,3.0
nf_1973_774239.txt-1623-8,fic_1823_7242.txt-2159-25,multitude_nn,2,1,"Nature is nearly all texture, with such multitude of forms as to be practically formless.","But the trial had its issue; and the sun broke out upon him; and from the east, there came out a great multitude to meet him.",1.0
fic_1823_7248.txt-2564-3,fic_1843_7208.txt-3500-2,head_nn,1,1,You shake your head.,"At their heads are disposed the helms which covered them in the day of battle, and on their now pulseless breasts lie polished pieces of copper, in the form of the cross.",4.0
fic_1844_7187.txt-809-29,fic_1823_7248.txt-2564-3,head_nn,1,1,"Each Ranger reined his steed up by the trunk of some giant tree, and lifting his rifle to his shoulder, brought its tube to bear upon the head of a particular dragoon, or in common parlance "" picked his man; "" and as the British soldiers turned to pursue their scattered foes, a stunning report broke from the woods on either side, and of the twenty-three rifle balls, nineteen proved faithful to the aim, and as many steeds were without riders, while the ground was strewed with the British dead.",You shake your head.,4.0
fic_1847_7094.txt-2660-15,fic_1823_7248.txt-2564-3,head_nn,1,1,"They say one must never laugh when they see the devil or a death's head! """,You shake your head.,3.0
fic_1848_3752.txt-2693-60,fic_1823_7248.txt-2564-3,head_nn,1,1,"He conceives his occupation to be more honorable than the proconsulship of a province, and his name, he pleases himself with believing, is familiar to more ears than any man's, save the Emperor's, and has been known in Rome for a longer period than any other person's living, excepting only the head of the Senate, the venerable Tacitus.",You shake your head.,2.0
fic_1849_7196.txt-1011-20,fic_1823_7248.txt-2564-3,head_nn,1,1,"Braddock's jet black horse -- it was the sixth he had bestrode on this fatal day -- hung his head over the neck of Washington's grey steed, as the riders conversed in hurried and subdued tones.",You shake your head.,4.0
fic_1851_201.txt-37-18,fic_1823_7248.txt-2564-3,head_nn,1,1,"Again, however, and again, and yet other agains, she could not help turning her head to the window to see how",You shake your head.,4.0
fic_1823_7248.txt-2564-3,fic_1853_9040.txt-4879-18,head_nn,1,1,You shake your head.,"Nevertheless, he said, "" I am afraid he will not suit, "" surveying him from head to foot; "" but if you have a mind, you may come with me for a month, and if I find you honest, and of any tolerable capacity, we can perhaps make a bargain. """,4.0
fic_1967_10483.txt-2845-1,fic_1823_7248.txt-2564-3,head_nn,2,1,His head came up.,You shake your head.,4.0
fic_1823_7248.txt-2564-3,fic_1975_10595.txt-12251-3,head_nn,1,2,You shake your head.,"She leaned her head back on the chair's white wicker and spoke from there as if from a distance or the wisdom of sleep. """,4.0
fic_1823_7248.txt-2564-3,fic_1979_10648.txt-3725-3,head_nn,1,2,You shake your head.,He tilts his head back and catches rain again,4.0
fic_1988_780084.txt-308-5,fic_1823_7248.txt-2564-3,head_nn,2,1,"Childlike, she bowed her head and pulled the coat open to examine it.",You shake your head.,4.0
fic_1994_54095.txt-182-4,fic_1823_7248.txt-2564-3,head_nn,2,1,"The skylight above his head holds a dim winter sun, a few maverick snowflakes.",You shake your head.,4.0
fic_2002_30145.txt-17-5,fic_1823_7248.txt-2564-3,head_nn,2,1,"She considered giving Whinney her head; her horse was more accustomed to large groups of strangers now, and was not usually high-strung, but she seemed nervous, too.",You shake your head.,2.0
fic_1823_7248.txt-2564-3,fic_2004_31146.txt-68-18,head_nn,1,2,You shake your head.,"It looked like the goose was answering him, shaking its head no, but by shaking its head at all it was actually answering yes "" Used to be something else out there, "" Sandy said. """,4.0
fic_1823_7248.txt-2564-3,fic_2006_27486.txt-9-3,head_nn,1,2,You shake your head.,"He carried his head high and erect because he knew he had a good profile, and he carried his mouth like a switch knife",4.0
fic_1823_7248.txt-2564-3,fic_2007_33734.txt-118-25,head_nn,1,2,You shake your head.,"Eduard was brilliant: He had a master's degree in comparative literature, spoke five languages fluently, and could do calculus in his head.",3.0
mag_1839_554748.txt-170-33,fic_1823_7248.txt-2564-3,head_nn,1,1,"lamo is doomed to die, but death begins at his feet, and he cunningly directs his head to be cut off just as it reaches the neck; thus saving his head",You shake your head.,2.0
fic_1823_7248.txt-2564-3,mag_2001_416465.txt-126-23,head_nn,1,2,You shake your head.,"// SCHOOLS IN: PC Show and Tells detailed audiovisual tutorials, like this one for PhotoDeluxe, will push you to the head of the class.",2.0
news_2004_640262.txt-59-5,fic_1823_7248.txt-2564-3,head_nn,2,1,"Soul shrine From Graceland, head to another Memphis shrine: Stax Records.",You shake your head.,1.0
fic_1823_7248.txt-2564-3,nf_1837_755525.txt-2405-6,head_nn,1,1,You shake your head.,"The President, stationed at the head of this circular apartment, had on his right hand the Secretary of State and the Secretary of the Treasury, on his left the Secretary of War and the Secretary of the Navy, and, ranged on each side the room, were the other gentlemen invited to be present at this interview.",2.0
nf_1841_747926.txt-2727-8,fic_1823_7248.txt-2564-3,head_nn,1,1,"It grows to a fine, rather broad head, about 30 or 40 feet high, with dense and luxuriant foliage much more massy and finely tufted than that of most other pinnated-leaved trees.",You shake your head.,2.0
fic_1827_9759.txt-3987-31,fic_1823_7977.txt-324-17,circle_vb,1,1,"-- Let me, while the sun lingers, still pour out my soul on this paper -- Let me indulge a pleasing, dreadful thought -- Shall I, ere circling time bring back this hour, become thy -- And shall my heart, after its dreadful languors, its excruciating agonies, know once more, a rapturous emotion?","But now to greet and safely guide This wonder o'er the lonely tide, Around see dolphins circling play, Then gaily darting, lead the way; As sea-nymphs ' fore their goddess ' car, When Neptune's trident sway'd afar; And from their writhen shells the song Might still entrancing steal along.",2.0
fic_1835_8114.txt-434-8,fic_1823_7977.txt-324-17,circle_vb,1,1,"They shall not say that when the fire Circled the hunted herd, his sire Wept like the roebuck when he flies, End note: 1Kb And died as warrior never dies.","But now to greet and safely guide This wonder o'er the lonely tide, Around see dolphins circling play, Then gaily darting, lead the way; As sea-nymphs ' fore their goddess ' car, When Neptune's trident sway'd afar; And from their writhen shells the song Might still entrancing steal along.",4.0
fic_1839_7001.txt-661-7,fic_1823_7977.txt-324-17,circle_vb,1,1,"The infant Hudson winds through it, circling in its deepest bend one little fairy isle, with woods enough for a single bower, and a beauty that fills and characterizes,","But now to greet and safely guide This wonder o'er the lonely tide, Around see dolphins circling play, Then gaily darting, lead the way; As sea-nymphs ' fore their goddess ' car, When Neptune's trident sway'd afar; And from their writhen shells the song Might still entrancing steal along.",4.0
fic_1823_7977.txt-324-17,fic_1848_7906.txt-183-19,circle_vb,1,1,"But now to greet and safely guide This wonder o'er the lonely tide, Around see dolphins circling play, Then gaily darting, lead the way; As sea-nymphs ' fore their goddess ' car, When Neptune's trident sway'd afar; And from their writhen shells the song Might still entrancing steal along.","This very morn I heard an ewe Bleat in the thicket; there I flew With lazy wing slow circling round, Until I spied unto the ground A lamb by tangled briers bound.",3.5
fic_1849_7216.txt-7367-8,fic_1823_7977.txt-324-17,circle_vb,1,1,"Round and round, a gleaming form slow circled in the deepest eddies: -- white, and vaguely Yillah.","But now to greet and safely guide This wonder o'er the lonely tide, Around see dolphins circling play, Then gaily darting, lead the way; As sea-nymphs ' fore their goddess ' car, When Neptune's trident sway'd afar; And from their writhen shells the song Might still entrancing steal along.",3.0
fic_1823_7977.txt-324-17,fic_1849_7230.txt-1251-25,circle_vb,1,1,"But now to greet and safely guide This wonder o'er the lonely tide, Around see dolphins circling play, Then gaily darting, lead the way; As sea-nymphs ' fore their goddess ' car, When Neptune's trident sway'd afar; And from their writhen shells the song Might still entrancing steal along.","They seemed like naiads, those islets lifting above the billows their gentle heads, crowned with the budding garlands of the spring, and circling hand in hand, like protective deities about the scene.",3.0
fic_1823_7977.txt-324-17,fic_1851_1184.txt-663-6,circle_vb,1,1,"But now to greet and safely guide This wonder o'er the lonely tide, Around see dolphins circling play, Then gaily darting, lead the way; As sea-nymphs ' fore their goddess ' car, When Neptune's trident sway'd afar; And from their writhen shells the song Might still entrancing steal along.","Nearer she came and nearer, circling with white wings that opened and closed silently, softly.",4.0
